,actual_est_completion,borough,building_id,constr_start,design_start,district,forecast_capacity,funding_reqd_fy15-19,needed_to_complete,previous_appropriations,program_category,project_#,reason,school_name,source,special_notes,total_est_cost,location
3625,,Queens,Q029,,,25,,,,,Room Conversions/Partitioning,,,P.S. 29,,,,
3626,,Queens,Q032,,,25,,,,,Classroom Connectivity,,,P.S. 32,,,,
3627,,Queens,Q032,,,25,,,,,Lighting Fixtures,,,P.S. 32,,,,
3628,,Queens,Q032,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 32,,,,
3629,,Queens,Q079,,,25,,,,,Classroom Connectivity,,,P.S. 79,,,,
3630,,Queens,Q079,,,25,,,,,Domestic Piping,,,P.S. 79,,,,
3631,,Queens,Q079,,,25,,,,,Exterior Masonry,,,P.S. 79,,,,
3632,,Queens,Q079,,,25,,,,,Parapets,,,P.S. 79,,,,
3633,,Queens,Q079,,,25,,,,,Roofs,,,P.S. 79,,,,
3634,,Queens,Q079,,,25,,,,,Windows,,,P.S. 79,,,,
3635,,Queens,Q107,,,25,,,,,Boiler Conversion,,,P.S. 107,,,,
3636,,Queens,Q107,,,25,,,,,Classroom Connectivity,,,P.S. 107,,,,
3637,,Queens,Q107,,,25,,,,,Elevators And Escalators,,,P.S. 107,,,,
3638,,Queens,Q107,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 107,,,,
3639,,Queens,Q120,,,25,,,,,Classroom Connectivity,,,P.S. 120,,,,
3640,,Queens,Q120,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 120,,,,
3641,,Queens,Q129,,,25,,,,,Classroom Connectivity,,,P.S. 129,,,,
3642,,Queens,Q129,,,25,,,,,IP Digital Video Surveillance,,,P.S. 129,,,,
3643,,Queens,Q129,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 129,,,,
3644,,Queens,Q130,,,25,,,,,Classroom Connectivity,,,P.S. 130,,,,
3645,,Queens,Q130,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 130,,,,
3646,,Queens,Q154,,,25,,,,,Classroom Connectivity,,,P.S. 154,,,,
3647,,Queens,Q154,,,25,,,,,Electrical Systems,,,P.S. 154,,,,
3648,,Queens,Q154,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 154,,,,
3649,,Queens,Q163,,,25,,,,,Classroom Connectivity,,,P.S. 163,,,,159-01 59 AVENUE
3650,,Queens,Q163,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 163,,,,159-01 59 AVENUE
3651,,Queens,Q164,,,25,,,,,Classroom Connectivity,,,P.S. 164,,,,
3652,,Queens,Q164,,,25,,,,,Low-Voltage Electrical Systems,,,P.S. 164,,,,
3653,,Queens,Q165,,,25,,,,,Auditorium Upgrade,,,P.S. 165,,,,
3654,,Queens,Q165,,,25,,,,,Boiler Conversion,,,P.S. 165,,,,
3655,,Queens,Q165,,,25,,,,,Classroom Connectivity,,,P.S. 165,,,,
3656,,Queens,Q165,,,25,,,,,Lighting Fixtures,,,P.S. 165,,,,
3657,,Queens,Q168,,,25,,,,,Classroom Connectivity,,,J.H.S. 168,,,,
3658,,Queens,Q168,,,25,,,,,Classroom Connectivity,,,J.H.S. 168,,,,
3659,,Queens,Q168,,,25,,,,,Climate Control,,,J.H.S. 168,,,,
3660,,Queens,Q168,,,25,,,,,Lighting Fixtures,,,J.H.S. 168,,,,
3661,,Queens,Q168,,,25,,,,,Low-Voltage Electrical Systems,,,J.H.S. 168,,,,
3662,,Queens,Q168,,,25,,,,,New/Retrofit Telephone/Intercom System,,,J.H.S. 168,,,,
3663,,Queens,Q168,,,25,,,,,Science Lab Upgrades,,,J.H.S. 168,,,,
3664,,Queens,Q169,,,25,,,,,Boiler Conversion,,,P.S. 169,,,,
3665,,Queens,Q169,,,25,,,,,Classroom Connectivity,,,P.S. 169,,,,
3666,,Queens,Q169,,,25,,,,,Emergency Stabilization,,,P.S. 169,,,,
3667,,Queens,Q169,,,25,,,,,Lighting Fixtures,,,P.S. 169,,,,
3668,,Queens,Q169,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 169,,,,
3669,,Queens,Q169,,,25,,,,,Science Lab Upgrades,,,P.S. 169,,,,
3670,,Queens,Q184,,,25,,,,,Classroom Connectivity,,,P.S. 184,,,,
3671,,Queens,Q184,,,25,,,,,Electrical Systems,,,P.S. 184,,,,
3672,,Queens,Q185,,,25,,,,,Auditorium Upgrade,,,J.H.S. 185,,,,
3673,,Queens,Q185,,,25,,,,,Classroom Connectivity,,,J.H.S. 185,,,,
3674,,Queens,Q185,,,25,,,,,Low-Voltage Electrical Systems,,,J.H.S. 185,,,,
3675,,Queens,Q185,,,25,,,,,Parapets,,,J.H.S. 185,,,,
3676,,Queens,Q185,,,25,,,,,Roofs,,,J.H.S. 185,,,,
3677,,Queens,Q185,,,25,,,,,Safety Systems,,,J.H.S. 185,,,,
3678,,Queens,Q185,,,25,,,,,Windows,,,J.H.S. 185,,,,
3679,,Queens,Q189,,,25,,,,,Boiler Conversion,,,J.H.S. 189,,,,
3680,,Queens,Q189,,,25,,,,,Classroom Connectivity,,,J.H.S. 189,,,,
3681,,Queens,Q189,,,25,,,,,Classroom Connectivity,,,J.H.S. 189,,,,
3682,,Queens,Q189,,,25,,,,,Kitchen Areas,,,J.H.S. 189,,,,
3683,,Queens,Q189,,,25,,,,,Lighting Fixtures,,,J.H.S. 189,,,,
3684,,Queens,Q189,,,25,,,,,Low-Voltage Electrical Systems,,,J.H.S. 189,,,,
3685,,Queens,Q189,,,25,,,,,New/Retrofit Telephone/Intercom System,,,J.H.S. 189,,,,
3686,,Queens,Q189,,,25,,,,,Walk-In Freezer Replacements,,,J.H.S. 189,,,,
3687,,Queens,Q193,,,25,,,,,Classroom Connectivity,,,P.S. 193,,,,
3688,,Queens,Q193,,,25,,,,,IP Digital Video Surveillance,,,P.S. 193,,,,
3689,,Queens,Q193,,,25,,,,,Low-Voltage Electrical Systems,,,P.S. 193,,,,
3690,,Queens,Q194,,,25,,,,,Classroom Connectivity,,,J.H.S. 194,,,,
3691,,Queens,Q194,,,25,,,,,Lighting Fixtures,,,J.H.S. 194,,,,
3692,,Queens,Q194,,,25,,,,,Walk-In Freezer Replacements,,,J.H.S. 194,,,,
3693,,Queens,Q200,,,25,,,,,Classroom Connectivity,,,P.S. 200,,,,
3694,,Queens,Q200,,,25,,,,,Kitchen Areas,,,P.S. 200,,,,
3695,,Queens,Q200,,,25,,,,,Lighting Fixtures,,,P.S. 200,,,,
3696,,Queens,Q201,,,25,,,,,Classroom Connectivity,,,P.S. 201,,,,
3697,,Queens,Q201,,,25,,,,,Exterior Masonry,,,P.S. 201,,,,
3698,,Queens,Q201,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 201,,,,
3699,,Queens,Q209,,,25,,,,,Classroom Connectivity,,,P.S. 209,,,,
3700,,Queens,Q209,,,25,,,,,Lighting Fixtures,,,P.S. 209,,,,
3701,,Queens,Q214,,,25,,,,,Classroom Connectivity,,,P.S. 214,,,,
3702,,Queens,Q214,,,25,,,,,Parapets,,,P.S. 214,,,,
3703,,Queens,Q219,,,25,,,,,Boiler Conversion,,,P.S. 219,,,,
3704,,Queens,Q219,,,25,,,,,Classroom Connectivity,,,P.S. 219,,,,
3705,,Queens,Q219,,,25,,,,,Low-Voltage Electrical Systems,,,P.S. 219,,,,
3706,,Queens,Q237,,,25,,,,,Classroom Connectivity,,,J.H.S. 237,,,,
3707,,Queens,Q237,,,25,,,,,Low-Voltage Electrical Systems,,,J.H.S. 237,,,,
3708,,Queens,Q237,,,25,,,,,New/Retrofit Telephone/Intercom System,,,J.H.S. 237,,,,
3709,,Queens,Q237,,,25,,,,,Parapets,,,J.H.S. 237,,,,
3710,,Queens,Q237,,,25,,,,,Science Lab Upgrades,,,J.H.S. 237,,,,
3711,,Queens,Q242,,,25,,,,,Classroom Connectivity,,,P.S. 242 - (ECC),,,,
3712,,Queens,Q242,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 242 - (ECC),,,,
3713,,Queens,Q244,,,25,,,,,Classroom Connectivity,,,P.S. 244 ECC (@ FRANKLIN AVE),,,,
3714,,Queens,Q499,,,25,,,,,Classroom Connectivity,,,P.S./I.S. 499,,,,
3715,,Queens,Q499,,,25,,,,,New/Retrofit Telephone/Intercom System,,,P.S./I.S. 499,,,,
3716,,Queens,Q018,,,26,,,,,Classroom Connectivity,,,P.S. 18,,,,
3717,,Queens,Q018,,,26,,,,,Electrical Systems,,,P.S. 18,,,,
3718,,Queens,Q018,,,26,,,,,Exterior Masonry,,,P.S. 18,,,,
3719,,Queens,Q018,,,26,,,,,Lighting Fixtures,,,P.S. 18,,,,
3720,,Queens,Q018,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 18,,,,
3721,,Queens,Q018,,,26,,,,,Parapets,,,P.S. 18,,,,
3722,,Queens,Q018,,,26,,,,,Roofs,,,P.S. 18,,,,
3723,,Queens,Q026,,,26,,,,,Classroom Connectivity,,,P.S. 26,,,,
3724,,Queens,Q026,,,26,,,,,Electrical Systems,,,P.S. 26,,,,
3725,,Queens,Q026,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 26,,,,
3726,,Queens,Q031,,,26,,,,,Classroom Connectivity,,,P.S. 31,,,,
3727,,Queens,Q031,,,26,,,,,Lighting Fixtures,,,P.S. 31,,,,
3728,,Queens,Q031,,,26,,,,,Low-Voltage Electrical Systems,,,P.S. 31,,,,
3729,,Queens,Q031,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 31,,,,
3730,,Queens,Q041,,,26,,,,,Classroom Connectivity,,,P.S. 41,,,,
3731,,Queens,Q041,,,26,,,,,Classroom Connectivity,,,P.S. 41,,,,
3732,,Queens,Q041,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 41,,,,
3733,,Queens,Q041,,,26,,,,,Parapets,,,P.S. 41,,,,
3734,,Queens,Q046,,,26,,,,,Auditorium Upgrade,,,P.S. 46,,,,
3735,,Queens,Q046,,,26,,,,,Classroom Connectivity,,,P.S. 46,,,,
3736,,Queens,Q046,,,26,,,,,Interior Spaces,,,P.S. 46,,,,
3737,,Queens,Q067,,,26,,,,,Classroom Connectivity,,,J.H.S. 67,,,,
3738,,Queens,Q067,,,26,,,,,Electrical Systems,,,J.H.S. 67,,,,
3739,,Queens,Q067,,,26,,,,,Emergency Stabilization,,,J.H.S. 67,,,,
3740,,Queens,Q067,,,26,,,,,IP Digital Video Surveillance,,,J.H.S. 67,,,,
3741,,Queens,Q067,,,26,,,,,Lighting Fixtures,,,J.H.S. 67,,,,
3742,,Queens,Q074,,,26,,,,,Classroom Connectivity,,,I.S. 74,,,,
3743,,Queens,Q074,,,26,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 74,,,,
3744,,Queens,Q094,,,26,,,,,Accessibility,,,P.S. 94,,,,
3745,,Queens,Q094,,,26,,,,,Classroom Connectivity,,,P.S. 94,,,,
3746,,Queens,Q094,,,26,,,,,Exterior Masonry,,,P.S. 94,,,,
3747,,Queens,Q094,,,26,,,,,Flood Elimination,,,P.S. 94,,,,
3748,,Queens,Q094,,,26,,,,,Roofs,,,P.S. 94,,,,
3749,,Queens,Q098,,,26,,,,,Auditorium Upgrade,,,P.S. 98,,,,
3750,,Queens,Q098,,,26,,,,,Classroom Connectivity,,,P.S. 98,,,,
3751,,Queens,Q098,,,26,,,,,Domestic Piping,,,P.S. 98,,,,
3752,,Queens,Q115,,,26,,,,,Classroom Connectivity,,,P.S. 115,,,,
3753,,Queens,Q115,,,26,,,,,Exterior Masonry,,,P.S. 115,,,,
3754,,Queens,Q115,,,26,,,,,Lighting Fixtures,,,THE JAMES J. AMBROSE SCHOOL,,,,
3755,,Queens,Q115,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 115,,,,
3756,,Queens,Q133,,,26,,,,,Classroom Connectivity,,,P.S. 133,,,,
3757,,Queens,Q133,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 133,,,,
3758,,Queens,Q158,,,26,,,,,Classroom Connectivity,,,J.H.S. 158,,,,
3759,,Queens,Q158,,,26,,,,,Lighting Fixtures,,,J.H.S. 158,,,,
3760,,Queens,Q158,,,26,,,,,New/Retrofit Telephone/Intercom System,,,J.H.S. 158,,,,
3761,,Queens,Q159,,,26,,,,,Classroom Connectivity,,,P.S. 159,,,,
3762,,Queens,Q159,,,26,,,,,Emergency Stabilization,,,P.S. 159,,,,
3763,,Queens,Q159,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 159,,,,
3764,,Queens,Q162,,,26,,,,,Classroom Connectivity,,,P.S. 162,,,,
3765,,Queens,Q162,,,26,,,,,Emergency Stabilization,,,P.S. 162,,,,
3766,,Queens,Q162,,,26,,,,,Lighting Fixtures,,,P.S. 162,,,,
3767,,Queens,Q172,,,26,,,,,Boiler Conversion,,,J.H.S. 172,,,,
3768,,Queens,Q172,,,26,,,,,Classroom Connectivity,,,J.H.S. 172,,,,
3769,,Queens,Q172,,,26,,,,,Electrical Systems,,,J.H.S. 172,,,,
3770,,Queens,Q172,,,26,,,,,Lighting Fixtures,,,J.H.S. 172,,,,
3771,,Queens,Q173,,,26,,,,,Boiler Conversion,,,P.S. 173,,,,
3772,,Queens,Q173,,,26,,,,,Classroom Connectivity,,,P.S. 173,,,,
3773,,Queens,Q173,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 173,,,,
3774,,Queens,Q173,,,26,,,,,Playground Redevelopment,,,P.S. 173,,,,
3775,,Queens,Q178,,,26,,,,,Classroom Connectivity,,,P.S. 178,,,,
3776,,Queens,Q178,,,26,,,,,Lighting Fixtures,,,P.S. 178,,,,
3777,,Queens,Q179,,,26,,,,,Classroom Connectivity,,,P.S. 179,,,,
3778,,Queens,Q179,,,26,,,,,Lighting Fixtures,,,P.S. 179,,,,
3779,,Queens,Q179,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 179,,,,
3780,,Queens,Q186,,,26,,,,,Classroom Connectivity,,,P.S. 186,,,,
3781,,Queens,Q186,,,26,,,,,Electrical Systems,,,P.S. 186,,,,
3782,,Queens,Q186,,,26,,,,,Flood Elimination,,,P.S. 186,,,,
3783,,Queens,Q186,,,26,,,,,Lighting Fixtures,,,P.S. 186,,,,
3784,,Queens,Q186,,,26,,,,,Low-Voltage Electrical Systems,,,P.S. 186,,,,
3785,,Queens,Q186,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 186,,,,
3786,,Queens,Q188,,,26,,,,,Classroom Connectivity,,,P.S. 188,,,,
3787,,Queens,Q191,,,26,,,,,Classroom Connectivity,,,P.S. 191,,,,
3788,,Queens,Q203,,,26,,,,,Classroom Connectivity,,,P.S. 203,,,,
3789,,Queens,Q203,,,26,,,,,Lighting Fixtures,,,P.S. 203,,,,
3790,,Queens,Q205,,,26,,,,,Classroom Connectivity,,,P.S. 205,,,,
3791,,Queens,Q205,,,26,,,,,Classroom Connectivity,,,P.S. 205,,,,
3792,,Queens,Q205,,,26,,,,,Domestic Piping,,,P.S. 205,,,,
3793,,Queens,Q205,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 205,,,,
3794,,Queens,Q213,,,26,,,,,Classroom Connectivity,,,P.S. 213,,,,
3795,,Queens,Q213,,,26,,,,,Classroom Connectivity,,,P.S. 213,,,,
3796,,Queens,Q213,,,26,,,,,Electrical Systems,,,P.S. 213,,,,
3797,,Queens,Q213,,,26,,,,,Exterior Masonry,,,P.S. 213,,,,
3798,,Queens,Q213,,,26,,,,,Lighting Fixtures,,,P.S. 213,,,,
3799,,Queens,Q213,,,26,,,,,Parapets,,,P.S. 213,,,,
3800,,Queens,Q213,,,26,,,,,Roofs,,,P.S. 213,,,,
3801,,Queens,Q216,,,26,,,,,Classroom Connectivity,,,J.H.S. 216,,,,
3802,,Queens,Q216,,,26,,,,,Flood Elimination,,,J.H.S. 216,,,,
3803,,Queens,Q216,,,26,,,,,Paved Area-Concrete,,,J.H.S. 216,,,,
3804,,Queens,Q221,,,26,,,,,Classroom Connectivity,,,P.S. 221,,,,
3805,,Queens,Q221,,,26,,,,,Lighting Fixtures,,,P.S. 221,,,,
3806,,Queens,Q266,,,26,,,,,Classroom Connectivity,,,P.S./I.S. 266,,,,
3807,,Queens,Q266,,,26,,,,,Classroom Connectivity,,,P.S./I.S. 266,,,,
3808,,Queens,Q266,,,26,,,,,IP Digital Video Surveillance,,,P.S./I.S. 266,,,,
3809,,Queens,Q266,,,26,,,,,New/Retrofit Telephone/Intercom System,,,P.S./I.S. 266,,,,
3810,,Queens,QALP,,,26,,,,,New/Retrofit Telephone/Intercom System,,,PS 23 @ HILLSIDE PSYCH,,,,
3811,,Queens,QALP,,,26,,,,,New/Retrofit Telephone/Intercom System,,,PS 23 @ HILLSIDE PSYCH,,,,
3812,,Queens,QALP,,,26,,,,,Technology,,,PS 23 @ HILLSIDE PSYCH,,,,
3813,,Queens,Q042,,,27,,,,,Classroom Connectivity,,,P.S. 42,,,,
3814,,Queens,Q042,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 42,,,,
3815,,Queens,Q043,,,27,,,,,Classroom Connectivity,,,P.S. 43,,,,
3816,,Queens,Q043,,,27,,,,,Classroom Connectivity,,,P.S. 43,,,,
3817,,Queens,Q043,,,27,,,,,Low-Voltage Electrical Systems,,,P.S. 43,,,,
3818,,Queens,Q043,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 43,,,,
3819,,Queens,Q045,,,27,,,,,Classroom Connectivity,,,P.S. 45,,,,
3820,,Queens,Q045,,,27,,,,,Exterior Masonry,,,P.S. 45,,,,
3821,,Queens,Q045,,,27,,,,,Flood Elimination,,,P.S. 45,,,,
3822,,Queens,Q045,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 45,,,,
3823,,Queens,Q045,,,27,,,,,Parapets,,,P.S. 45,,,,
3824,,Queens,Q045,,,27,,,,,Paved Area-Blacktop,,,P.S. 45,,,,
3825,,Queens,Q045,,,27,,,,,Playground Redevelopment,,,P.S. 45,,,,
3826,,Queens,Q047,,,27,,,,,Classroom Connectivity,,,P.S. 47,,,,
3827,,Queens,Q047,,,27,,,,,Exterior Masonry,,,P.S. 47,,,,
3828,,Queens,Q047,,,27,,,,,Lighting Fixtures,,,P.S. 47,,,,
3829,,Queens,Q047,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 47,,,,
3830,,Queens,Q047,,,27,,,,,Roofs,,,P.S. 47,,,,
3831,,Queens,Q047,,,27,,,,,Windows,,,P.S. 47,,,,
3832,,Queens,Q051,,,27,,,,,Classroom Connectivity,,,P.S. 51 (ECC),,,,
3833,,Queens,Q051,,,27,,,,,Exterior Masonry,,,P.S. 51 (ECC),,,,
3834,,Queens,Q051,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 51 (ECC),,,,
3835,,Queens,Q053,,,27,,,,,Classroom Connectivity,,,I.S. 53,,,,
3836,,Queens,Q053,,,27,,,,,Emergency Stabilization,,,I.S. 53,,,,
3837,,Queens,Q053,,,27,,,,,Low-Voltage Electrical Systems,,,I.S. 53,,,,
3838,,Queens,Q053,,,27,,,,,Science Lab Upgrades,,,I.S. 53,,,,
3839,,Queens,Q056,,,27,,,,,Classroom Connectivity,,,P.S. 56 (OLD R HILL AX),,,,
3840,,Queens,Q056,,,27,,,,,Domestic Piping,,,P.S. 56 (OLD R HILL AX),,,,
3841,,Queens,Q056,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 56 (OLD R HILL AX),,,,
3842,,Queens,Q060,,,27,,,,,Classroom Connectivity,,,P.S. 60,,,,
3843,,Queens,Q060,,,27,,,,,Lighting Fixtures,,,P.S. 60,,,,
3844,,Queens,Q060,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 60,,,,
3845,,Queens,Q062,,,27,,,,,Classroom Connectivity,,,P.S. 62,,,,
3846,,Queens,Q062,,,27,,,,,IP Digital Video Surveillance,,,P.S. 62,,,,
3847,,Queens,Q062,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 62,,,,
3848,,Queens,Q062,,,27,,,,,Playground Redevelopment,,,P.S. 62,,,,
3849,,Queens,Q063,,,27,,,,,Classroom Connectivity,,,P.S. 63,,,,
3850,,Queens,Q063,,,27,,,,,IP Digital Video Surveillance,,,P.S. 63,,,,
3851,,Queens,Q063,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 63,,,,
3852,,Queens,Q064,,,27,,,,,Classroom Connectivity,,,P.S. 64,,,,
3853,,Queens,Q064,,,27,,,,,Exterior Masonry,,,P.S. 64,,,,
3854,,Queens,Q064,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 64,,,,
3855,,Queens,Q064,,,27,,,,,Parapets,,,P.S. 64,,,,
3856,,Queens,Q066,,,27,,,,,Classroom Connectivity,,,P.S. 66,,,,
3857,,Queens,Q066,,,27,,,,,Domestic Piping,,,P.S. 66,,,,
3858,,Queens,Q066,,,27,,,,,Lighting Fixtures,,,P.S. 66,,,,
3859,,Queens,Q066,,,27,,,,,Parapets,,,P.S. 66,,,,
3860,,Queens,Q090,,,27,,,,,Classroom Connectivity,,,P.S. 90,,,,
3861,,Queens,Q090,,,27,,,,,Lighting Fixtures,,,P.S. 90,,,,
3862,,Queens,Q090,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 90,,,,
3863,,Queens,Q090,,,27,,,,,Parapets,,,P.S. 90,,,,
3864,,Queens,Q096,,,27,,,,,Classroom Connectivity,,,P.S. 96,,,,
3865,,Queens,Q096,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 96,,,,
3866,,Queens,Q097,,,27,,,,,Classroom Connectivity,,,P.S. 97,,,,
3867,,Queens,Q097,,,27,,,,,Exterior Masonry,,,P.S. 97,,,,
3868,,Queens,Q097,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 97,,,,
3869,,Queens,Q097,,,27,,,,,Parapets,,,P.S. 97,,,,
3870,,Queens,Q097,,,27,,,,,Safety Systems,,,P.S. 97,,,,
3871,,Queens,Q100,,,27,,,,,Classroom Connectivity,,,P.S. 100,,,,
3872,,Queens,Q100,,,27,,,,,Exterior Masonry,,,P.S. 100,,,,
3873,,Queens,Q100,,,27,,,,,Flood Elimination,,,P.S. 100,,,,
3874,,Queens,Q100,,,27,,,,,Lighting Fixtures,,,P.S. 100,,,,
3875,,Queens,Q100,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 100,,,,
3876,,Queens,Q100,,,27,,,,,Parapets,,,P.S. 100,,,,
3877,,Queens,Q104,,,27,,,,,Classroom Connectivity,,,P.S. 104,,,,
3878,,Queens,Q104,,,27,,,,,Electrical Systems,,,P.S. 104,,,,
3879,,Queens,Q104,,,27,,,,,Exterior Masonry,,,P.S. 104,,,,
3880,,Queens,Q104,,,27,,,,,Lighting Fixtures,,,P.S. 104,,,,
3881,,Queens,Q104,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 104,,,,
3882,,Queens,Q104,,,27,,,,,Parapets,,,P.S. 104,,,,
3883,,Queens,Q104,,,27,,,,,Windows,,,P.S. 104,,,,
3884,,Queens,Q105,,,27,,,,,Classroom Connectivity,,,P.S. 105,,,,
3885,,Queens,Q105,,,27,,,,,IP Digital Video Surveillance,,,P.S. 105,,,,
3886,,Queens,Q105,,,27,,,,,Lighting Fixtures,,,P.S. 105,,,,
3887,,Queens,Q105,,,27,,,,,Low-Voltage Electrical Systems,,,P.S. 105,,,,
3888,,Queens,Q105,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 105,,,,
3889,,Queens,Q105,,,27,,,,,Windows,,,P.S. 105,,,,
3890,,Queens,Q106,,,27,,,,,Accessibility,,,P.S. 106,,,,
3891,,Queens,Q106,,,27,,,,,Classroom Connectivity,,,P.S. 106,,,,
3892,,Queens,Q106,,,27,,,,,Low-Voltage Electrical Systems,,,P.S. 106,,,,
3893,,Queens,Q108,,,27,,,,,Classroom Connectivity,,,P.S. 108,,,,
3894,,Queens,Q108,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 108,,,,
3895,,Queens,Q114,,,27,,,,,Classroom Connectivity,,,P.S. 114,,,,
3896,,Queens,Q123,,,27,,,,,Classroom Connectivity,,,P.S. 123,,,,
3897,,Queens,Q123,,,27,,,,,Classroom Connectivity,,,P.S. 123,,,,
3898,,Queens,Q123,,,27,,,,,Exterior Masonry,,,P.S. 123,,,,
3899,,Queens,Q123,,,27,,,,,Parapets,,,P.S. 123,,,,
3900,,Queens,Q124,,,27,,,,,Classroom Connectivity,,,P.S. 124,,,,
3901,,Queens,Q137,,,27,,,,,Classroom Connectivity,,,M.S. 137,,,,
3902,,Queens,Q137,,,27,,,,,Exterior Masonry,,,M.S. 137,,,,
3903,,Queens,Q137,,,27,,,,,New/Retrofit Telephone/Intercom System,,,M.S. 137,,,,
3904,,Queens,Q137,,,27,,,,,Parapets,,,M.S. 137,,,,
3905,,Queens,Q137,,,27,,,,,Roofs,,,M.S. 137,,,,
3906,,Queens,Q146,,,27,,,,,Cafeteria / Multipurpose Room Upgrade,,,P.S. 146,,,,
3907,,Queens,Q146,,,27,,,,,Classroom Connectivity,,,P.S. 146,,,,
3908,,Queens,Q146,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 146,,,,
3909,,Queens,Q155,,,27,,,,,Classroom Connectivity,,,P.S. 155,,,,
3910,,Queens,Q155,,,27,,,,,Classroom Connectivity,,,P.S. 155,,,,
3911,,Queens,Q155,,,27,,,,,IP Digital Video Surveillance,,,P.S. 155,,,,
3912,,Queens,Q155,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 155,,,,
3913,,Queens,Q180,,,27,,,,,Classroom Connectivity,,,I.S. 323 (OLD IS 180),,,,
3914,,Queens,Q180,,,27,,,,,IP Digital Video Surveillance,,,I.S. 323 (OLD IS 180),,,,
3915,,Queens,Q180,,,27,,,,,New/Retrofit Telephone/Intercom System,,,I.S. 323 (OLD IS 180),,,,
3916,,Queens,Q180,,,27,,,,,Room Conversions/Partitioning,,,I.S. 323 (OLD IS 180),,,,
3917,,Queens,Q183,,,27,,,,,Boiler Conversion,,,P.S. 183,,,,
3918,,Queens,Q183,,,27,,,,,Classroom Connectivity,,,P.S. 183,,,,
3919,,Queens,Q183,,,27,,,,,Emergency Stabilization,,,P.S. 183,,,,
3920,,Queens,Q183,,,27,,,,,Lighting Fixtures,,,P.S. 183,,,,
3921,,Queens,Q183,,,27,,,,,Low-Voltage Electrical Systems,,,P.S. 183,,,,
3922,,Queens,Q183,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 183,,,,
3923,,Queens,Q183,,,27,,,,,Paved Area-Concrete,,,P.S. 183,,,,
3924,,Queens,Q183,,,27,,,,,Roofs,,,P.S. 183,,,,
3925,,Queens,Q183,,,27,,,,,Ventilation,,,P.S. 183,,,,
3926,,Queens,Q197,,,27,,,,,Boiler Conversion,,,P.S. 197,,,,
3927,,Queens,Q197,,,27,,,,,Classroom Connectivity,,,P.S. 197,,,,
3928,,Queens,Q197,,,27,,,,,Lighting Fixtures,,,P.S. 197,,,,
3929,,Queens,Q197,,,27,,,,,New/Retrofit Telephone/Intercom System,,,P.S. 197,,,,
3930,,Queens,Q198,,,27,,,,,Classroom Connectivity,,,I.S. 198,,,,
3931,,Queens,Q198,,,27,,,,,Science Lab Upgrades,,,I.S. 198,,,,
3932,,Queens,Q202,,,27,,,,,Classroom Connectivity,,,I.S. 202,,,,
